longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,Actual House Prize,Predicted House Prize,Error,Deviation
-118.01,33.97,36.0,1451.0,224.0,608.0,246.0,6.0648,0,290800.0,300336.9815349755,9536.981534975523,-9536.981534975523
-121.0,37.64,19.0,121.0,41.0,658.0,41.0,0.9573,1,162500.0,12804.891379594861,149695.10862040514,149695.10862040514
-118.18,33.78,36.0,1697.0,550.0,1379.0,434.0,1.2746,4,129700.0,139851.5918555106,10151.591855510604,-10151.591855510604
-118.41,34.0,38.0,324.0,70.0,268.0,73.0,2.55,0,271400.0,168336.69859422362,103063.30140577638,103063.30140577638
-116.96,32.8,25.0,3421.0,803.0,1681.0,742.0,3.369,0,134400.0,230176.23949941737,95776.23949941737,-95776.23949941737
-121.38,38.4,15.0,4155.0,637.0,1722.0,616.0,4.8831,1,154400.0,183631.88431861048,29231.88431861048,-29231.88431861048
-122.07,37.38,26.0,1272.0,306.0,562.0,284.0,4.5644,3,280200.0,274620.4303178902,5579.56968210981,5579.56968210981
-117.67,33.61,24.0,3859.0,661.0,1972.0,624.0,5.7871,0,227400.0,271113.7639496559,43713.76394965593,-43713.76394965593
-118.87,35.37,14.0,2458.0,433.0,1352.0,411.0,3.5441,1,87000.0,142798.7280408996,55798.72804089959,-55798.72804089959
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077,0,472700.0,329094.1324460937,143605.86755390628,143605.86755390628
-122.09,37.39,36.0,1035.0,196.0,475.0,205.0,5.5385,3,359000.0,310406.3175861717,48593.68241382833,48593.68241382833
-117.88,33.69,20.0,5330.0,976.0,2734.0,1000.0,5.2138,0,233100.0,268680.3587450014,35580.35874500137,-35580.35874500137
-118.17,34.03,31.0,1014.0,252.0,1064.0,247.0,2.4167,0,125500.0,135243.85834014282,9743.858340142819,-9743.858340142819
-118.05,33.93,31.0,894.0,203.0,883.0,190.0,3.6771,0,141500.0,185015.63175062506,43515.63175062506,-43515.63175062506
-117.24,34.06,9.0,3603.0,786.0,1782.0,718.0,3.2604,1,93300.0,154460.85639982205,61160.85639982205,-61160.85639982205
-119.03,35.39,28.0,4513.0,764.0,1593.0,763.0,2.9821,1,118700.0,181426.56933465204,62726.56933465204,-62726.56933465204
-121.29,37.96,52.0,287.0,119.0,154.0,85.0,0.8738,1,75000.0,85167.26644082982,10167.266440829815,-10167.266440829815
-118.47,34.04,21.0,5041.0,1491.0,2719.0,1420.0,3.5335,0,268800.0,330378.2345416078,61578.23454160779,-61578.23454160779
-117.68,34.08,21.0,5662.0,1185.0,3067.0,1055.0,3.3482,1,137300.0,183306.42396652873,46006.42396652873,-46006.42396652873
-118.03,33.83,25.0,768.0,195.0,529.0,184.0,3.175,0,132800.0,179629.91285167326,46829.91285167326,-46829.91285167326
-122.67,38.44,32.0,3771.0,741.0,1786.0,721.0,3.2415,0,172200.0,214051.04922589447,41851.04922589447,-41851.04922589447
-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,3,500001.0,371422.01634098083,128578.98365901917,128578.98365901917
-122.02,36.99,30.0,2156.0,487.0,1023.0,458.0,2.7875,4,245000.0,226324.75945119438,18675.240548805625,18675.240548805625
-118.36,33.99,35.0,3702.0,648.0,1449.0,614.0,5.3194,0,313700.0,303949.6957574958,9750.304242504179,9750.304242504179
-120.78,38.72,19.0,4414.0,767.0,1865.0,699.0,3.6406,1,150900.0,114862.40327758713,36037.59672241287,36037.59672241287
-118.27,33.81,38.0,1607.0,337.0,1130.0,334.0,4.4821,0,190700.0,250199.05621524213,59499.05621524213,-59499.05621524213
-117.09,32.77,38.0,2065.0,374.0,812.0,343.0,3.125,4,216500.0,204871.9572748395,11628.042725160514,11628.042725160514
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,0,253600.0,264007.31916477776,10407.319164777757,-10407.319164777757
-121.7,39.36,37.0,2330.0,495.0,1505.0,470.0,2.0474,1,56000.0,67061.90074483614,11061.900744836137,-11061.900744836137
-122.36,37.95,40.0,408.0,102.0,302.0,81.0,1.8333,3,69800.0,143221.75722602016,73421.75722602016,-73421.75722602016
-118.26,34.03,49.0,299.0,90.0,287.0,68.0,1.2096,0,100000.0,120094.17146260988,20094.171462609884,-20094.171462609884
-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083,1,91200.0,106206.89445877256,15006.894458772556,-15006.894458772556
-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10.0481,4,500001.0,476942.4841617288,23058.51583827118,23058.51583827118
-122.22,38.1,38.0,931.0,181.0,566.0,207.0,3.0221,3,93300.0,179592.99641149968,86292.99641149968,-86292.99641149968
-118.11,33.89,34.0,2508.0,594.0,1549.0,545.0,3.2069,0,236500.0,206524.28964600968,29975.71035399032,29975.71035399032
-122.31,37.91,39.0,2955.0,696.0,1417.0,682.0,2.7628,3,167800.0,228960.39333198793,61160.39333198793,-61160.39333198793
-118.26,33.79,42.0,1162.0,264.0,1044.0,241.0,3.5488,0,205600.0,208190.82573435255,2590.8257343525474,-2590.8257343525474
-121.46,38.51,32.0,2437.0,592.0,1596.0,557.0,1.68,1,84100.0,87770.03236910631,3670.0323691063095,-3670.0323691063095
-118.34,33.95,33.0,1923.0,459.0,1412.0,361.0,5.4359,0,194100.0,282873.92325352784,88773.92325352784,-88773.92325352784
-119.06,34.37,32.0,3885.0,759.0,2504.0,736.0,3.6453,0,201700.0,214368.97523190477,12668.97523190477,-12668.97523190477
-118.06,33.84,20.0,5643.0,1231.0,3841.0,1195.0,4.0542,0,168400.0,215459.11838647551,47059.118386475515,-47059.118386475515
-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,0,258500.0,284138.13760521513,25638.13760521513,-25638.13760521513
-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625,3,184600.0,219469.42622133557,34869.42622133557,-34869.42622133557
-118.33,33.98,32.0,1784.0,489.0,1472.0,476.0,1.6477,0,108900.0,137435.22548491042,28535.22548491042,-28535.22548491042
-118.17,34.04,39.0,563.0,138.0,682.0,137.0,2.75,0,150000.0,156862.8970049561,6862.8970049560885,-6862.8970049560885
-118.32,34.26,24.0,5106.0,1010.0,2310.0,957.0,4.4375,0,191500.0,262901.15901718894,71401.15901718894,-71401.15901718894
-121.63,39.1,22.0,3585.0,548.0,1757.0,577.0,4.174,1,100100.0,132462.89440168574,32362.894401685742,-32362.894401685742
-118.21,34.05,28.0,950.0,357.0,1485.0,345.0,1.9271,0,136400.0,115729.1465168557,20670.853483144296,20670.853483144296
-118.97,35.39,38.0,2121.0,433.0,1547.0,441.0,2.774,1,59500.0,138132.91668391606,78632.91668391606,-78632.91668391606
-121.57,39.48,15.0,202.0,54.0,145.0,40.0,0.8252,1,42500.0,-21957.581419237278,64457.58141923728,64457.58141923728
-119.67,34.47,35.0,2700.0,422.0,1995.0,383.0,4.9757,0,500001.0,254692.1736974739,245308.8263025261,245308.8263025261
-121.45,38.51,29.0,4221.0,901.0,2294.0,850.0,2.2245,1,75900.0,117810.10903655655,41910.10903655655,-41910.10903655655
-121.87,37.66,52.0,775.0,134.0,315.0,123.0,5.0677,1,233300.0,284488.08550322667,51188.08550322667,-51188.08550322667
-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917,3,92500.0,162012.00937380176,69512.00937380176,-69512.00937380176
-119.78,36.86,8.0,3468.0,675.0,1604.0,626.0,4.2071,1,128300.0,167768.9527797877,39468.95277978771,-39468.95277978771
-118.19,34.2,41.0,2031.0,294.0,859.0,302.0,7.419,0,483700.0,353946.46761145885,129753.53238854115,129753.53238854115
-118.85,35.2,17.0,2783.0,678.0,2566.0,641.0,1.9907,1,51200.0,77323.76086889637,26123.760868896366,-26123.760868896366
-118.28,33.99,46.0,1211.0,321.0,1153.0,282.0,1.7849,0,99300.0,138548.4842232277,39248.484223227686,-39248.484223227686
-118.27,34.05,37.0,350.0,245.0,1122.0,248.0,2.7634,0,137500.0,164464.51252535864,26964.512525358645,-26964.512525358645
-121.87,36.95,7.0,3703.0,679.0,1375.0,608.0,4.9219,4,368400.0,286513.13061887247,81886.86938112753,81886.86938112753
-118.24,33.98,45.0,972.0,249.0,1288.0,261.0,2.2054,0,125000.0,136677.74737040838,11677.747370408382,-11677.747370408382
-121.9,38.0,14.0,1930.0,363.0,990.0,322.0,4.1094,1,162200.0,190589.97444755113,28389.974447551125,-28389.974447551125
-117.07,33.13,33.0,555.0,165.0,612.0,176.0,2.1786,0,137500.0,130027.53258498131,7472.467415018691,7472.467415018691
-122.55,38.01,27.0,3966.0,577.0,1657.0,611.0,6.3314,3,342200.0,317275.8274768478,24924.1725231522,24924.1725231522
-122.5,37.59,36.0,1521.0,253.0,736.0,241.0,4.3542,4,237500.0,261750.7419108466,24250.741910846613,-24250.741910846613
-122.43,37.78,29.0,1310.0,364.0,1009.0,379.0,1.3844,3,177500.0,138488.2006100301,39011.79938996991,39011.79938996991
-119.1,36.19,17.0,1564.0,396.0,713.0,362.0,1.6186,1,77100.0,78496.36527580359,1396.3652758035896,-1396.3652758035896
-118.2,34.02,49.0,1098.0,317.0,1411.0,301.0,2.75,0,146000.0,165896.78761754112,19896.787617541122,-19896.787617541122
-122.06,40.55,17.0,3057.0,577.0,1497.0,556.0,3.5189,1,101000.0,81164.23139774038,19835.768602259617,19835.768602259617
-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265,3,301100.0,278362.4777612826,22737.522238717414,22737.522238717414
-119.8,36.78,43.0,2382.0,431.0,874.0,380.0,3.5542,1,96500.0,179067.41836012917,82567.41836012917,-82567.41836012917
-122.73,38.46,14.0,2324.0,754.0,1026.0,677.0,1.722,0,150000.0,191124.4957534809,41124.49575348091,-41124.49575348091
-121.95,37.11,21.0,2387.0,357.0,913.0,341.0,7.736,0,397700.0,385252.17023888545,12447.829761114554,12447.829761114554
-122.07,37.34,30.0,1851.0,238.0,631.0,236.0,10.1007,0,500001.0,482843.24460237246,17157.755397627538,17157.755397627538
-121.0,37.63,31.0,215.0,62.0,192.0,66.0,1.75,1,73800.0,87890.92620132952,14090.926201329523,-14090.926201329523
-120.84,37.06,14.0,1506.0,380.0,1096.0,352.0,1.1301,1,78500.0,68465.61840934749,10034.381590652512,10034.381590652512
-122.26,37.84,49.0,713.0,202.0,462.0,189.0,1.025,3,118800.0,132465.09922954446,13665.09922954446,-13665.09922954446
-118.41,33.89,38.0,4166.0,828.0,1600.0,770.0,6.3861,0,500001.0,384079.07584607997,115921.92415392003,115921.92415392003
-117.77,33.72,9.0,2153.0,316.0,954.0,324.0,7.8139,0,304700.0,335439.4977887076,30739.49778870761,-30739.49778870761
-120.97,37.66,24.0,2930.0,588.0,1448.0,570.0,3.5395,1,127900.0,171794.59442027303,43894.59442027303,-43894.59442027303
-121.01,37.72,23.0,1373.0,264.0,677.0,245.0,2.5486,1,161100.0,113452.88024729831,47647.11975270169,47647.11975270169
-118.26,33.95,44.0,1513.0,369.0,1088.0,344.0,1.2969,0,94400.0,129060.94392101745,34660.943921017446,-34660.943921017446
-121.94,37.54,31.0,2537.0,382.0,1067.0,410.0,6.7599,0,356000.0,337564.6777140517,18435.32228594832,18435.32228594832
-119.73,34.35,20.0,1648.0,319.0,905.0,307.0,4.375,4,335200.0,269337.0853393633,65862.91466063668,65862.91466063668
-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,1,94400.0,125832.45645886975,31432.456458869754,-31432.456458869754
-122.29,38.28,38.0,2308.0,425.0,1272.0,406.0,3.6083,3,134200.0,197685.20068242255,63485.200682422554,-63485.200682422554
-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,4,212100.0,264962.1320323949,52862.132032394875,-52862.132032394875
-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,4,294400.0,275939.60425337375,18460.39574662625,18460.39574662625
-118.17,33.9,12.0,3653.0,993.0,3215.0,854.0,2.8681,0,114200.0,154337.56659332587,40137.56659332587,-40137.56659332587
-118.3,34.09,25.0,2345.0,852.0,2860.0,862.0,1.4497,0,205600.0,123413.39244547764,82186.60755452236,82186.60755452236
-117.82,33.84,25.0,1788.0,203.0,676.0,217.0,10.1299,0,454300.0,438758.1552058021,15541.844794197881,15541.844794197881
-122.33,38.38,28.0,1020.0,169.0,504.0,164.0,4.5694,1,287500.0,221919.19698959676,65580.80301040324,65580.80301040324
-119.17,34.25,15.0,1329.0,282.0,1001.0,284.0,3.65,4,189300.0,206437.28929074414,17137.289290744142,-17137.289290744142
-122.13,37.72,45.0,2315.0,451.0,1006.0,444.0,3.524,3,186200.0,239825.08671731525,53625.08671731525,-53625.08671731525
-119.71,34.43,47.0,1572.0,417.0,790.0,384.0,2.6429,0,279200.0,253737.3012393038,25462.698760696192,25462.698760696192
-118.39,33.82,30.0,3433.0,918.0,1526.0,828.0,4.5817,4,500001.0,334881.4643536898,165119.5356463102,165119.5356463102
-118.49,34.04,31.0,4066.0,951.0,1532.0,868.0,4.8125,0,500001.0,340870.76602305676,159130.23397694324,159130.23397694324
-122.06,37.73,5.0,3596.0,467.0,1738.0,512.0,7.0568,3,412500.0,289142.80354142236,123357.19645857764,123357.19645857764
-117.12,32.95,8.0,3670.0,536.0,1723.0,592.0,6.3542,0,218100.0,274754.70900222275,56654.70900222275,-56654.70900222275
-122.55,37.91,48.0,1283.0,278.0,567.0,255.0,3.2794,3,460000.0,237176.62667916482,222823.37332083518,222823.37332083518
-121.24,38.64,13.0,4491.0,689.0,1657.0,667.0,5.259,1,249400.0,192266.24316982637,57133.75683017363,57133.75683017363
-118.35,34.02,52.0,427.0,92.0,233.0,116.0,3.25,0,134700.0,216919.99289626704,82219.99289626704,-82219.99289626704
-118.23,34.12,28.0,1546.0,465.0,974.0,408.0,2.2843,0,183800.0,169220.02020675724,14579.979793242761,14579.979793242761
-122.47,37.71,37.0,1046.0,251.0,822.0,239.0,3.5,4,224400.0,222952.5555098529,1447.4444901471143,1447.4444901471143
-119.19,34.17,35.0,4276.0,767.0,3295.0,708.0,4.2583,4,187300.0,207690.03820032475,20390.03820032475,-20390.03820032475
-118.01,33.82,31.0,1960.0,380.0,1356.0,356.0,4.0625,0,225900.0,205700.48446468852,20199.515535311482,20199.515535311482
-122.09,38.02,37.0,1742.0,339.0,1128.0,345.0,3.8824,3,113700.0,207156.26103016202,93456.26103016202,-93456.26103016202
-122.03,36.96,40.0,584.0,126.0,316.0,139.0,3.5938,4,243500.0,248254.75786844737,4754.75786844737,-4754.75786844737
-121.78,38.01,19.0,2688.0,469.0,1216.0,422.0,4.4491,1,133900.0,207358.6367528221,73458.63675282209,-73458.63675282209
-122.01,37.97,32.0,3012.0,527.0,1288.0,512.0,3.6449,3,211500.0,208028.14405543223,3471.8559445677674,3471.8559445677674
-117.82,33.73,27.0,1270.0,258.0,809.0,264.0,5.0162,0,223000.0,247864.6625763402,24864.662576340197,-24864.662576340197
-118.14,34.7,36.0,1205.0,317.0,678.0,290.0,2.0182,1,98400.0,126635.11617374535,28235.11617374535,-28235.11617374535
-118.09,34.09,36.0,1068.0,246.0,949.0,250.0,2.3462,0,188500.0,136787.69716633685,51712.302833663154,51712.302833663154
-118.21,34.05,47.0,722.0,235.0,930.0,226.0,2.5455,0,114300.0,165905.2444201898,51605.24442018979,-51605.24442018979
-118.15,33.77,27.0,3043.0,787.0,1398.0,747.0,3.5528,4,271100.0,266311.868298308,4788.1317016920075,4788.1317016920075
-117.63,33.65,10.0,3580.0,491.0,1688.0,467.0,7.7814,0,288700.0,313351.80222969945,24651.802229699446,-24651.802229699446
-122.02,37.31,35.0,2355.0,384.0,1248.0,378.0,5.9714,0,332500.0,313047.7481059391,19452.25189406087,19452.25189406087
-122.09,37.09,46.0,695.0,136.0,408.0,148.0,3.9408,4,222600.0,262269.36054070614,39669.36054070614,-39669.36054070614
-118.01,33.95,36.0,1579.0,290.0,816.0,276.0,4.4318,0,181100.0,234078.74095979147,52978.74095979147,-52978.74095979147
-121.96,37.26,22.0,1408.0,351.0,636.0,294.0,1.8542,0,333300.0,161826.28059509263,171473.71940490737,171473.71940490737
-118.3,34.01,35.0,1147.0,290.0,818.0,281.0,1.7961,0,111700.0,140359.8386565823,28659.838656582288,-28659.838656582288
-122.28,37.82,52.0,945.0,243.0,576.0,220.0,1.4113,3,83100.0,153150.71738023878,70050.71738023878,-70050.71738023878
-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,0,174800.0,228081.72668002406,53281.72668002406,-53281.72668002406
-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,1,167200.0,205511.8365955136,38311.836595513596,-38311.836595513596
-118.27,34.08,43.0,962.0,253.0,658.0,244.0,3.2386,0,185000.0,206556.0420093122,21556.042009312194,-21556.042009312194
-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,0,235700.0,251811.90490963776,16111.904909637757,-16111.904909637757
-118.22,34.05,36.0,1243.0,470.0,1668.0,444.0,1.0714,0,137500.0,102108.31110457312,35391.68889542688,35391.68889542688
-118.19,33.8,36.0,2326.0,729.0,2635.0,657.0,2.1985,4,141800.0,149053.41157733597,7253.411577335966,-7253.411577335966
-117.95,34.04,27.0,2610.0,846.0,2296.0,750.0,2.274,0,150800.0,162889.63129915547,12089.631299155473,-12089.631299155473
-122.07,37.67,27.0,3239.0,671.0,1469.0,616.0,3.2465,3,230600.0,219402.93786621542,11197.06213378458,11197.06213378458
-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,0,500001.0,453239.1182249513,46761.88177504868,46761.88177504868
-118.46,34.16,28.0,2795.0,622.0,1173.0,545.0,4.4423,0,280400.0,274184.29021888867,6215.709781111334,6215.709781111334
-119.76,36.76,23.0,3800.0,1003.0,3786.0,917.0,1.4766,1,50600.0,31241.398021003522,19358.601978996478,19358.601978996478
-114.98,33.07,18.0,1183.0,363.0,374.0,127.0,3.1607,1,57500.0,99633.57259467315,42133.572594673155,-42133.572594673155
-117.17,32.72,44.0,626.0,256.0,572.0,229.0,1.5909,4,262500.0,158257.2030249359,104242.79697506409,104242.79697506409
-118.28,34.11,38.0,4453.0,1156.0,1830.0,1099.0,3.6181,0,495600.0,318150.8897354599,177449.11026454013,177449.11026454013
-122.14,37.67,36.0,1487.0,249.0,641.0,243.0,4.0682,3,196200.0,236940.3519052917,40740.351905291696,-40740.351905291696
-117.72,34.03,17.0,2902.0,476.0,1652.0,479.0,5.6029,1,161800.0,229183.78990528913,67383.78990528913,-67383.78990528913
-121.82,37.27,16.0,2030.0,321.0,1343.0,365.0,6.3566,0,279100.0,289519.56644809165,10419.566448091646,-10419.566448091646
-122.12,37.37,18.0,1617.0,231.0,555.0,222.0,8.9021,3,500001.0,425309.77240276546,74691.22759723454,74691.22759723454
-122.29,37.88,52.0,2159.0,424.0,824.0,388.0,3.8897,3,218400.0,265520.0604088617,47120.060408861726,-47120.060408861726
-120.37,37.98,29.0,2508.0,591.0,1112.0,550.0,1.6021,1,91400.0,81779.58862434933,9620.41137565067,9620.41137565067
-118.26,33.99,30.0,1702.0,443.0,1966.0,442.0,1.5521,0,97500.0,93019.62962008172,4480.370379918284,4480.370379918284
-118.34,34.08,52.0,1430.0,186.0,547.0,178.0,10.3661,0,500001.0,496061.85632477805,3939.143675221945,3939.143675221945
-118.29,33.74,29.0,1503.0,411.0,1368.0,390.0,2.1473,4,195300.0,152124.03160471263,43175.968395287375,43175.968395287375
-118.34,33.99,47.0,1107.0,199.0,437.0,178.0,3.7344,0,179400.0,233850.61613956722,54450.616139567224,-54450.616139567224
-118.03,33.92,30.0,1414.0,332.0,1307.0,315.0,3.0,0,158300.0,156701.99940416514,1598.000595834863,1598.000595834863
-121.87,37.27,18.0,3561.0,560.0,1753.0,553.0,5.0292,0,269400.0,249686.3369953529,19713.663004647096,19713.663004647096
-118.32,34.07,52.0,2980.0,366.0,967.0,359.0,11.2185,0,500001.0,530582.5484081358,30581.54840813577,-30581.54840813577
-115.52,32.97,24.0,1617.0,366.0,1416.0,401.0,1.975,1,66400.0,46852.249305150355,19547.750694849645,19547.750694849645
-118.39,34.15,29.0,917.0,181.0,379.0,183.0,3.4612,0,425000.0,201177.39195412293,223822.60804587707,223822.60804587707
-122.2,37.48,41.0,733.0,155.0,652.0,140.0,5.1654,3,233600.0,284446.0283706589,50846.028370658925,-50846.028370658925
-119.45,36.59,28.0,1274.0,215.0,572.0,202.0,3.825,1,84200.0,149329.46891646157,65129.46891646157,-65129.46891646157
-118.07,33.89,32.0,1819.0,386.0,1679.0,360.0,3.5562,0,146000.0,171729.64469604462,25729.64469604462,-25729.64469604462
-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,0,367800.0,339199.52577828505,28600.474221714947,28600.474221714947
-122.27,37.88,52.0,3360.0,648.0,1232.0,621.0,4.2813,3,284900.0,297224.2097646026,12324.209764602594,-12324.209764602594
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,3,144000.0,256440.6226995685,112440.62269956851,-112440.62269956851
-120.71,38.34,16.0,1257.0,231.0,559.0,213.0,4.4531,1,144300.0,145675.12271352517,1375.1227135251684,-1375.1227135251684
-118.06,34.11,36.0,2178.0,485.0,914.0,412.0,2.7656,1,239500.0,189145.61956662696,50354.38043337304,50354.38043337304
-118.32,33.98,40.0,1298.0,277.0,791.0,255.0,3.2344,0,104300.0,202325.5549033507,98025.55490335071,-98025.55490335071
-120.57,40.43,15.0,2045.0,461.0,1121.0,402.0,2.6902,1,71500.0,-9383.391533546179,80883.39153354618,80883.39153354618
-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,1,213500.0,190885.1539304492,22614.84606955081,22614.84606955081
-118.54,34.21,32.0,2593.0,566.0,1596.0,547.0,3.9886,0,199200.0,233187.7133353417,33987.71333534169,-33987.71333534169
-118.14,33.95,37.0,1462.0,243.0,600.0,236.0,5.2015,0,302000.0,274578.8973649697,27421.102635030285,27421.102635030285
-118.4,34.25,13.0,1872.0,497.0,1927.0,432.0,2.2019,0,134200.0,102979.0543657182,31220.9456342818,31220.9456342818
-119.9,36.2,43.0,187.0,38.0,106.0,40.0,1.875,1,137500.0,119183.75356680302,18316.246433196982,18316.246433196982
-117.98,34.04,34.0,2547.0,537.0,2108.0,498.0,3.4722,0,154600.0,163009.3039368834,8409.3039368834,-8409.3039368834
-118.43,34.17,37.0,1982.0,331.0,794.0,340.0,5.9275,0,336900.0,312398.9348411134,24501.065158886602,24501.065158886602
-120.84,37.07,24.0,1520.0,335.0,882.0,306.0,2.2019,1,100000.0,123564.14844532804,23564.148445328043,-23564.148445328043
-122.25,38.1,52.0,1591.0,372.0,817.0,357.0,2.1411,3,97200.0,180271.68601456552,83071.68601456552,-83071.68601456552
-120.58,35.0,37.0,523.0,119.0,374.0,95.0,1.4726,0,106300.0,172680.9393644655,66380.9393644655,-66380.9393644655
-121.96,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,0,227300.0,292242.0474040103,64942.047404010314,-64942.047404010314
-121.4,39.33,15.0,2655.0,493.0,1200.0,432.0,3.5179,1,107200.0,99842.23791122201,7357.762088777992,7357.762088777992
